
Intensity Sum Ch=1 Img=1
 ==================== 
Time [s],Intensity Sum::1000000044::0,Intensity Sum::1000000055::0,Intensity Sum::1000000089::0,Intensity Sum::1000000093::0,Intensity Sum::1000000094::0,Intensity Sum::1000000096::0,Intensity Sum::1000000097::0,Intensity Sum::1000000099::0,Intensity Sum::1000000100::0,Intensity Sum::1000000105::0,Intensity Sum::1000000106::0,Intensity Sum::1000000108::0,Intensity Sum::1000000109::0,Intensity Sum::1000000118::0,Intensity Sum::1000000121::0,Intensity Sum::1000000123::0,Intensity Sum::1000000124::0,Intensity Sum::1000000125::0,Intensity Sum::1000000127::0,Intensity Sum::1000000128::0,Intensity Sum::1000000135::0,Intensity Sum::1000000137::0,Intensity Sum::1000000140::0,Intensity Sum::1000000143::0,Intensity Sum::1000000144::0,Intensity Sum::1000000145::0,Intensity Sum::1000000148::0,Intensity Sum::1000000150::0,Intensity Sum::1000000152::0,Intensity Sum::1000000153::0,Intensity Sum::1000000155::0,Intensity Sum::1000000163::0,Intensity Sum::1000000164::0,Intensity Sum::1000000166::0,Intensity Sum::1000000167::0,Intensity Sum::1000000173::0,Intensity Sum::1000000174::0,Intensity Sum::1000000175::0,Intensity Sum::1000000176::0,Intensity Sum::1000000177::0,Intensity Sum::1000000178::0,Intensity Sum::1000000182::0,Intensity Sum::1000000186::0,Intensity Sum::1000000190::0,Intensity Sum::1000000192::0,Intensity Sum::1000000194::0,Intensity Sum::1000000196::0,Intensity Sum::1000000198::0,Intensity Sum::1000000199::0,Intensity Sum::1000000202::0,Intensity Sum::1000000203::0,Intensity Sum::1000000206::0,Intensity Sum::1000000212::0,Intensity Sum::1000000217::0,Intensity Sum::1000000218::0,Intensity Sum::1000000219::0,Intensity Sum::1000000220::0,Intensity Sum::1000000224::0,Intensity Sum::1000000227::0,Intensity Sum::1000000231::0,Intensity Sum::1000000232::0,Intensity Sum::1000000235::0,Intensity Sum::1000000240::0,Intensity Sum::1000000250::0,Intensity Sum::1000000259::0,Intensity Sum::1000000267::0,Intensity Sum::1000000283::0,Intensity Sum::1000000498::0,Intensity Sum::1000000560::0,Intensity Sum::1000001049::0,Intensity Sum::1000159177::0,Intensity Sum::1000159244::0,Intensity Sum::1000159605::0,Intensity Sum::1000159705::0,Intensity Sum::1000160175::0,Intensity Sum::1000160809::0,Intensity Sum::1000161110::0,Intensity Sum::1000161579::0,Intensity Sum::1000161582::0,Intensity Sum::1000162288::0,Intensity Sum::1000162458::0,Intensity Sum::1000163287::0,Intensity Sum::1000164876::0,Intensity Sum::1000165080::0,Intensity Sum::1000165144::0,Intensity Sum::1000165704::0,Intensity Sum::1000166112::0,Intensity Sum::1000166767::0,Intensity Sum::1000166853::0,Intensity Sum::1000166876::0,Intensity Sum::1000167341::0,Intensity Sum::1000167371::0,Intensity Sum::1000167669::0,Intensity Sum::1000168050::0,Intensity Sum::1000169731::0,Intensity Sum::1000169820::0,Intensity Sum::1000170422::0,Intensity Sum::1000171132::0,Intensity Sum::1000171701::0,Intensity Sum::1000171724::0,Intensity Sum::1000171751::0,Intensity Sum::1000172408::0,Intensity Sum::1000173158::0,Intensity Sum::1000173583::0,Intensity Sum::1000176344::0,Intensity Sum::1000176487::0,Intensity Sum::1000177114::0,Intensity Sum::1000177409::0,Intensity Sum::1000178187::0,Intensity Sum::1000179876::0,Intensity Sum::1000180206::0,Intensity Sum::1000180392::0,Intensity Sum::1000180403::0,Intensity Sum::1000181625::0,Intensity Sum::1000181693::0,Intensity Sum::1000181973::0,Intensity Sum::1000182079::0,Intensity Sum::1000182170::0,Intensity Sum::1000182636::0,Intensity Sum::1000182982::0,Intensity Sum::1000186102::0,Intensity Sum::1000187154::0,Intensity Sum::1000187633::0,Intensity Sum::1000188084::0,Intensity Sum::1000189130::0,Intensity Sum::1000189516::0,Intensity Sum::1000189548::0,Intensity Sum::1000189622::0,Intensity Sum::1000191126::0,Intensity Sum::1000191330::0,Intensity Sum::1000191653::0,Intensity Sum::1000192518::0,Intensity Sum::1000193105::0,Intensity Sum::1000193637::0,Intensity Sum::1000195548::0,Intensity Sum::1000195666::0,Intensity Sum::1000197641::0,Intensity Sum::1000198065::0,Intensity Sum::1000199240::0,Intensity Sum::1000200832::0,Intensity Sum::1000201571::0,Intensity Sum::1000202768::0,Intensity Sum::1000203022::0,Intensity Sum::1000203028::0,Intensity Sum::1000203045::0,Intensity Sum::1000203149::0,Intensity Sum::1000203719::0,Intensity Sum::1000203934::0,Intensity Sum::1000204368::0,Intensity Sum::1000205582::0,Intensity Sum::1000206506::0,Intensity Sum::1000206831::0,Intensity Sum::1000206967::0,Intensity Sum::1000207075::0,Intensity Sum::1000207637::0,Intensity Sum::1000207796::0,Intensity Sum::1000209150::0,Intensity Sum::1000209214::0,Intensity Sum::1000209440::0,
716.690002,,201715,145552,162876,155645,149617,177065,156737,165440,,191073,186227,154322,217440,186017,185923,217066,216214,246870,282448,193097,150834,189915,172189,157480,164689,189809,208749,321731,170759,167460,199228,195905,181922,234641,194857,188361,271907,208087,172240,247602,183707,189678,174628,330833,218858,151053,199998,162893,145224,220451,176685,248910,164838,182740,214876,188532,170525,147935,200287,239722,208323,155600,277818,176501,,141091,121922,200396,,169375,138367,165677,189716,123884,244446,174410,254252,200162,199393,160991,152821,240268,140310,156803,169251,162593,124238,181523,118592,171119,133434,187255,,142975,195515,164504,169214,182683,203719,179762,206213,209266,111030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721.468018,,208115,139080,179912,148726,146883,173184,149349,166527,,192448,202139,152220,182329,157468,184706,232873,220053,208610,253337,165033,159886,207024,176176,155922,149383,209797,200339,311662,167917,165950,183960,188236,178112,220654,196420,178213,278552,207456,177476,255547,184782,186886,178021,340389,219495,150114,195323,166895,143892,217018,168118,236520,153372,188307,212649,199958,170391,136571,182584,235395,197517,148625,273437,178891,,140514,117480,184905,,160504,132406,152033,186822,128720,251037,169234,251436,208103,198890,159461,143602,253962,144835,155860,172907,155002,132563,167937,120363,175425,137632,183107,,131185,196785,162105,179315,169505,210056,182838,187369,203463,109100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726.245972,,193719,140872,169552,156578,146809,174241,,168794,114375,193466,189401,149505,214112,166434,183474,214487,226150,249346,263679,171681,160810,184191,181284,150605,155878,193826,209248,288388,167942,158143,189081,187296,186139,222753,187690,179662,275508,201723,172853,245423,192756,188572,173592,350282,215232,153064,205689,161341,160519,219198,162302,224107,158256,196246,211880,187653,168394,140798,199110,214921,210943,150525,288769,173563,,136834,,190511,,163546,135163,158047,204233,124481,233146,163441,247279,207809,194151,171836,143486,254604,133191,165049,167710,148720,122399,184299,121198,165327,137781,182097,130044,139898,178318,158659,162934,173115,205327,182877,205023,200045,116474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.023987,,195167,138016,177133,152103,147791,179131,155224,171174,117662,189827,214353,158373,194238,159040,180512,229402,219820,211771,245017,174946,157554,195419,179015,156887,145543,207012,203366,282926,166805,167509,182066,181395,174945,227893,187828,188403,278582,208073,172792,251864,190359,170112,177064,360485,219759,153627,191754,158813,156216,219374,160533,225447,151225,196734,207518,199515,166417,149294,186928,222137,209929,158843,282640,,,131972,,193816,,160985,133271,,201835,130268,240345,175802,246136,223646,195933,165461,151847,258321,136828,160091,169973,155805,134739,170312,120310,169380,140391,191633,130970,132179,189718,158872,164101,164136,203052,179006,191293,204412,115435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.802002,,203715,134716,164215,157089,152045,192817,,166998,,190083,200617,152916,181827,179539,187900,226001,199857,219533,283203,182235,146534,212797,165885,154918,165189,195768,205556,314983,169260,167646,186811,191699,185941,232819,191829,183907,257956,212930,171846,265894,188016,178689,182366,331304,220197,155513,206144,155321,154388,217673,173445,225348,161721,196895,219268,195721,170927,,195872,226509,203453,155870,277649,192309,,133373,123882,197559,,167483,134237,160032,197565,131350,231254,171516,250330,201411,188134,160474,149396,247726,124456,164945,158001,156549,130820,174824,115006,178500,135009,189457,134199,139967,208332,159288,163571,163333,194960,183165,202309,194068,114732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.580017,,201094,133317,170205,159118,146081,188342,,170875,,179154,204882,149207,176996,166354,181228,234079,207703,217470,267867,174807,146968,213391,170348,155120,153377,197755,206724,301556,170770,160026,181612,184768,183930,226067,207979,193750,273442,209632,174878,264176,181413,175689,182481,336844,214710,159617,202275,159559,155075,222582,180847,228097,165056,188335,210235,198642,169057,,185627,228442,,151153,283044,183768,,130010,,196802,,169572,130228,156776,195255,132969,230924,162351,262033,197902,192293,154068,140621,257994,126982,157260,157419,149292,128495,174257,117533,184743,138432,193069,132411,135042,203049,165389,164455,164437,201131,182662,,196553,113136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.357971,,181176,133670,175071,151158,143295,188360,,174365,118243,183011,201908,140682,198773,147660,186594,229643,224507,216112,242322,184336,156514,199501,180909,162801,144760,193774,195061,290440,163898,152228,179409,185015,177750,221444,201221,191606,274337,216315,178644,249495,193886,187120,173515,359040,220239,150881,196987,160108,160532,226270,175040,228166,151756,196003,211087,198244,174326,145252,194117,222566,210588,144283,269057,173983,,131798,122489,190773,,160355,133812,,197317,137970,227432,173612,254148,213691,201046,154783,158529,258687,122082,156449,153713,151576,127982,177492,123472,174491,135500,179460,134162,131437,195353,162428,163020,158394,206141,178412,189295,211159,113200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.135986,,187095,145410,171220,163462,153069,201947,,158071,,195672,188104,,204710,180330,184821,218834,195382,235384,297983,186837,151776,196294,161795,158424,166160,192400,215198,323339,171851,167810,187904,198602,185007,224637,201807,192128,258742,214186,166827,251007,181553,188610,178104,338157,223758,154528,204377,158482,144692,211257,171577,224835,176151,192349,214718,190450,180323,,199857,226839,216387,153300,283269,176319,,134810,124413,195086,,168897,136066,161337,205371,135229,221111,159976,251047,204740,192650,157108,143976,256256,130230,162086,152894,153625,124480,173571,119367,170178,136263,194659,136247,146248,208666,158188,158402,164828,198706,180568,,203684,110733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.914001,,183422,143295,167589,155475,147662,189828,,169788,116257,193981,196328,146449,226116,,184704,214190,225773,229982,263344,188883,157644,193976,178132,159682,150518,184401,213419,315929,166687,158495,188023,183884,196807,242224,197959,189621,288718,205526,176362,245531,189339,185646,180212,341163,215112,162689,210343,165935,153025,227723,174274,237520,166338,190740,209025,189563,170969,151121,184367,218838,215872,151287,291220,,,133688,119714,200185,,169834,131029,,203687,133866,224454,169956,253738,209074,194980,155607,147073,252194,118981,164879,147915,,120796,175238,113707,163977,135734,188697,130482,135712,195514,157392,157067,153233,202993,189481,208373,207147,115335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759.692017,,188728,134982,176916,168286,146565,189194,,165832,,185042,198394,149404,185398,,188524,226724,206447,213300,269109,183167,,205925,166926,152577,160407,202024,201183,329933,171645,162725,183256,186659,185715,215584,194539,194145,266314,220749,170692,260819,182519,181658,179757,342946,226414,152245,192952,157779,,215981,167063,225610,163585,196670,208563,183246,,148858,192920,212951,211519,148331,293533,173328,,131820,119603,197306,,166524,128846,158519,207861,127074,218248,162004,251652,218785,185184,155703,146740,256613,115915,161811,152991,158034,131863,168290,112108,181307,140163,195161,132572,130770,212318,160652,145436,169432,208254,176751,,199508,112488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764.469971,,198858,140478,182107,152785,142590,173331,,166382,115624,185950,199483,148227,203849,,189514,239805,239561,225658,247501,190350,158634,201368,166881,158487,145511,184078,205351,289251,177449,162714,183027,191309,184462,225953,197685,184491,275314,216204,175767,239541,184014,184038,176311,357570,219358,154206,196021,164960,134757,220694,177113,239990,160399,198129,201979,192337,168909,149667,190830,212579,217907,145815,288675,,,136231,,194772,,173709,133287,159079,194915,134110,214143,171025,251575,219079,188059,156923,151411,253368,121665,165229,,150277,123298,171908,122885,156465,140562,191256,130079,,205145,158121,162587,160374,209747,186762,202943,209252,112762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.247009,,205979,146207,163246,152124,149834,184323,,170079,122059,188936,179599,150737,217620,179536,185395,216390,216275,249080,279003,197537,,181702,176989,162719,154785,178835,220327,326542,172053,169237,180148,199699,190440,246190,197302,190812,267688,210527,174001,248297,181365,186949,175655,340009,216824,154655,204630,156599,138375,215460,181582,234927,165542,195680,208506,187264,172792,,200753,226812,200995,151627,277388,189567,,128158,,201494,,161135,133073,,194822,130966,220371,169783,235809,213210,197041,158737,151892,254929,125421,161853,153004,154569,121945,180245,120977,170122,136430,191283,132024,132738,207999,159653,170260,162883,210712,181921,217939,203993,117444,166891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774.025024,,190597,142125,180187,159049,145818,185425,,175124,,185923,197971,146347,186642,175992,185213,230160,213063,209135,263530,171631,156035,210873,165551,154795,158067,192116,204367,320800,175838,162569,170090,191199,180473,213468,193841,178659,259861,214463,171871,261382,175053,186896,177347,346568,220603,158891,190790,156315,144976,222760,186969,241884,169515,190281,206698,198940,180742,152505,195850,215828,206876,156537,284709,179904,,131558,125836,189782,,165215,132252,158213,176128,132752,219262,165283,236889,221089,184710,156937,149657,273273,127714,164593,153821,151110,127220,176034,115474,193055,137111,194618,131643,131382,199595,164313,175092,165990,213355,185740,194003,211101,119297,,189194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.802979,,192106,144405,169860,162068,146028,189097,,171453,,182813,200185,147940,192400,188618,184499,221735,215849,217066,288377,180961,,197086,161902,154081,163554,191440,214888,329051,174141,161677,183290,201438,183102,218457,195491,179863,251136,219644,175846,258963,176560,181518,172659,332952,215725,156823,193119,148182,142688,221295,183087,240293,172122,196797,213460,192600,175440,148830,198373,224396,211942,163401,280934,191500,,134479,,199012,,161384,137503,152908,169988,134302,208744,160899,247173,216594,194610,,153843,256428,114978,161003,151618,152633,124397,177639,113703,189858,133262,177617,123273,134779,212589,165296,177897,169688,206369,186233,,211180,112709,,198634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.580994,,195934,137101,176367,158800,153814,193435,,169010,,187526,206607,145532,187004,169544,184724,229942,221553,206162,272987,179282,150583,213427,167302,151673,160078,194469,196567,316142,172406,164420,175923,187030,176934,210286,198595,177770,253248,213869,177628,244701,176388,186789,180728,353430,222563,159228,187875,150150,143382,216557,181584,227417,161779,196347,221449,201118,189087,163251,181104,224007,206349,159126,282873,188110,,136283,115879,207827,,172187,128977,159494,170711,127344,227753,161370,242887,238456,185871,,154846,276507,127416,160131,161480,151971,119266,170702,110036,188510,143507,188830,132452,132353,210659,165773,180209,167326,208136,183422,,204404,109589,165817,197660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788.359009,,197665,146783,176803,157219,150656,191908,,170386,,188630,200963,149563,221978,170142,186620,217014,233204,239767,277631,195853,,188826,168954,151298,153867,182235,213615,305538,162984,159105,178453,191929,197908,236373,198730,180566,260982,204060,179562,242437,175471,184060,175904,352785,216870,154449,190403,151990,141481,222893,186886,253505,167374,205778,210763,193568,184051,149793,197160,224307,194575,156816,272548,184332,,134672,118566,204400,,165490,135182,,166434,140793,224349,176071,254296,226525,196050,,156208,263399,126760,161580,156287,146834,120946,178651,117212,173388,138295,187480,131735,140407,202089,160218,174794,,210544,191809,211761,206941,113143,168747,195004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793.137024,,189719,148907,174711,153263,153371,190924,,170159,,192563,198288,152152,219454,168389,181333,217890,216213,244845,277490,189897,,182184,173933,150297,157699,174043,216058,306798,167561,173560,186251,196008,201092,237347,201433,183680,265831,205110,173904,248633,180468,174916,170792,341424,211717,153192,187516,152063,136022,220964,178068,251144,166560,195824,211983,195244,186082,160166,204014,226913,215847,152479,281756,189970,,129443,112945,199318,,162314,131113,,161930,132811,220448,166333,238826,227457,195301,158495,155499,262500,134045,154973,155342,,121688,173513,113598,166500,136916,,,140996,202122,158752,180178,,208967,185563,216739,203708,111271,178623,185451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797.914978,,189123,145120,184812,161774,151127,,,175284,,,213116,157184,191725,152815,180695,237246,218231,203379,249030,179114,,204653,167604,153662,158760,189299,214213,313301,171500,163438,175230,183134,185479,220954,191846,180204,254691,205725,185833,252062,185855,177969,174100,356924,225471,151505,182727,147762,145647,219761,183432,238467,153767,195504,215166,194749,182450,157331,196701,222539,211899,143459,275040,,,126908,123562,206766,,171753,131958,161341,161375,132918,226798,169279,248230,212193,190966,,148212,271488,132521,159550,159444,149329,123195,169759,114881,173455,138180,,131133,128853,193023,159866,174948,158607,202584,184096,190241,205093,112766,172878,188188,262250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802.692993,,201239,140724,175307,152358,146968,192999,,166666,,,207349,146945,190322,167151,184577,237000,209444,206880,264245,176712,156616,204031,173267,154125,164828,200755,197630,334760,171808,173751,185790,187545,188547,220614,201470,177577,246598,214654,173185,258794,,178877,178006,337192,225905,158165,189843,150570,140707,216347,191400,241283,152568,201192,212357,177277,183449,151400,210369,226294,204403,144223,273636,191106,,123574,,211403,,168410,134681,159956,166279,132003,230396,174298,246352,225732,195332,,149167,263025,133368,161550,155206,145138,123555,168884,111300,176597,139833,175701,139740,135222,192233,155824,183135,168024,191679,185985,,214087,112586,179770,192964,249541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807.471008,,197281,140248,184597,157020,143087,179852,,173470,,196467,204830,153860,201601,151740,181003,237111,225874,208097,242413,177988,157566,201724,174460,158191,151357,185283,204914,293782,174425,201218,179654,182064,182656,223624,199001,180167,271978,208813,179891,250849,184115,178379,175986,350545,222090,151205,184566,157001,143054,222875,186812,237943,151750,189941,204006,188871,180135,150024,203995,207446,229244,150749,262476,,,128145,,217555,,169079,135854,,168316,134414,227976,166752,242363,219853,184811,,,278868,132171,162500,156672,146140,125396,167941,106919,168613,131921,,139805,126900,200412,158658,175211,159619,201897,186331,196402,213742,114351,172729,177206,258115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812.249023,,203550,145413,168724,159088,149066,188747,,163739,,184201,195961,160883,200897,182017,176415,212904,190680,230193,289777,183708,,194573,172199,156262,164508,187479,207183,339008,167749,193587,189809,195820,191078,232412,212325,177068,246789,206639,176216,255997,,178388,176874,324990,214922,155871,183070,150708,138077,228930,190063,239706,159116,203486,214251,182808,175723,147885,215722,215252,211913,153900,262121,183255,,127523,118782,220832,,161138,132012,163626,,132365,215405,,245164,224118,200022,159490,146185,249003,140635,157587,168812,144373,122890,172631,,177374,134102,174044,127702,,211454,157263,184988,166696,187582,189736,205405,213177,114954,169508,183523,243653,158577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817.026978,,201390,139502,171819,160598,153666,189161,,169414,,179787,196677,150596,206551,172309,180802,218724,202871,230154,285905,185061,,186336,173549,153263,166783,188613,212554,327150,160913,195206,189240,187266,195525,235983,212715,172924,265260,210433,181309,264553,180515,174912,178536,328596,223097,151210,187413,160929,132498,226622,188511,227464,162364,198505,209166,188385,,144593,208331,209703,202987,151703,268335,184149,,124658,118928,218623,,161038,133013,,,133447,218322,158944,257342,220914,202158,,144800,244848,126225,159085,154650,150988,122575,176012,,162076,130903,,134409,,193663,169435,186491,167589,187734,187492,211783,211097,116501,166910,181867,248323,184342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821.804993,,196668,143841,173546,163939,141156,177120,,178588,,195513,210026,148945,211663,158385,183936,235993,227635,222970,252280,185162,158959,195429,177147,151750,157785,180505,211101,289314,172263,198429,181406,193934,186246,236274,208756,182944,275378,225985,183629,249561,185997,173065,173159,349819,215140,148216,191831,162880,140447,221647,187581,234316,153368,189509,208791,195005,,144262,207400,217803,,159450,259941,189319,,121590,,219986,,164823,139335,,,135270,233327,173995,244165,222089,198434,,147593,260458,132855,155846,152551,160135,117554,167691,109755,162363,133480,,133215,131447,193112,155908,184337,168528,196571,188786,201283,216065,114796,171528,191035,254810,196007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826.583008,,181290,141048,179230,162801,138962,190223,,171287,,182166,207062,144252,184201,157979,171604,223703,210550,197479,254472,161323,,203660,162056,151495,150674,199788,196883,309428,166500,201980,171828,197939,180537,222085,210669,171159,247826,212813,178358,264415,180896,178322,170629,331915,221268,159354,187808,162171,134174,229813,194914,228438,158293,191933,227720,192875,171317,,205704,206334,,153890,258311,173931,,123701,,215222,,167507,127156,155343,,133023,217030,160258,242454,213436,205585,,149354,259593,128484,160388,152942,151949,123901,172838,108522,178773,136411,,137341,129466,206830,170459,168473,172488,188950,184819,,205327,110307,171211,189141,248962,186855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.361023,,174007,145111,176643,154809,146471,184417,,168330,,190933,201945,150048,205121,160374,179582,229379,230550,217139,253013,187897,159118,192278,176665,156458,152023,180498,211876,288683,169757,195266,187091,203406,179991,234632,206236,188100,258546,216109,178437,252408,,180955,170037,345035,210866,143158,192417,158531,,214345,195418,245491,153783,196349,230218,189197,,148538,197688,203762,198550,160145,269179,,,130484,,208272,,162432,133052,,,138113,224368,,246398,221472,193535,,153768,271492,127599,157001,145584,155254,120141,176234,108242,163235,140463,181048,132993,128975,202331,170196,166512,161574,189328,193032,206089,202623,112930,175432,193273,252288,190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836.138977,,174651,141013,171047,158636,147815,187974,,170770,,,203630,155955,190427,168076,183347,206303,204131,219024,268023,170068,147623,202481,162182,152741,161093,186731,196880,312894,164498,195367,181449,201961,176814,228674,194031,181788,239365,205129,168270,264857,,176298,167433,316247,225885,,183620,157595,,244987,188892,235037,170104,191316,239889,183817,,150362,207145,215609,197795,157328,265158,183289,,129625,121501,219858,,159768,134146,163019,,130479,200577,156510,247979,223470,199582,,144072,255399,135226,158413,150895,154802,127337,173252,114625,188485,136668,,129546,134296,209011,166235,162734,170223,184356,187912,,213042,111788,185519,187135,253898,189926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840.916992,,172536,144134,170377,153985,145864,194515,,163791,,177988,194444,154088,,164263,184039,216252,192925,218812,276667,172603,148889,200938,164887,156158,157516,199006,193895,313450,160929,197701,184437,200100,175013,233319,201021,168253,248165,206779,171209,265506,167098,182913,174067,316487,217965,,181401,153634,,225108,189206,234991,169528,192696,241837,185933,,153410,206486,220914,,155483,257265,181336,,132119,120227,221459,,159414,131135,159211,,126518,208320,166375,248635,224252,200298,,145089,258866,128857,165779,162170,153787,128873,172060,110387,184324,135945,175134,131894,133948,206370,171187,164431,165758,177337,188627,,206269,114114,171901,199483,253231,180163,134221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845.693970,,177135,141170,165402,156280,145885,182873,,167741,,186882,196984,145386,214254,171835,181538,202185,210959,238987,270177,189818,,186393,176839,155116,154283,179091,204132,302564,162717,193020,178217,192346,186036,235368,201898,173869,264579,211110,178495,248226,180393,171377,167270,339205,213946,157393,189722,154026,,220840,189540,239045,159278,197300,232734,183830,,144754,219327,214533,198110,157744,270957,184329,,135720,,206786,,155681,131007,,,130179,219608,166039,243600,207749,201888,,150505,255362,137293,157301,162838,156157,124237,181783,107987,167273,129615,,140825,143547,199540,165043,167078,158135,189679,185476,203305,201100,115753,173563,198396,257947,189061,153110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
